order_date,order_id,product_id,net
09-05-2018,3068962,9412,20
09-05-2018,3070210,8911,20
09-05-2018,3068585,8911,20
09-05-2018,3069417,8911,20
09-05-2018,3071458,8911,20
09-05-2018,3067701,5095,20
09-05-2018,3065790,2,21
09-05-2018,3064685,2,21
09-05-2018,3071029,2,21
09-05-2018,3065322,2,21
09-05-2018,3066024,2,21
09-05-2018,3065530,2,21
09-05-2018,3068416,2,21
09-05-2018,3067259,2,21
09-05-2018,3069274,2,21
09-05-2018,3065491,2,21
09-05-2018,3065868,2,21
09-05-2018,3065114,2,21
09-05-2018,3070080,2,21
09-05-2018,3070782,2,21
09-05-2018,3066921,2,21
09-05-2018,3071393,2,21
09-05-2018,3070665,2,21
09-05-2018,3067246,2,21
09-05-2018,3066999,2,21
09-05-2018,3068754,2,21
09-05-2018,3070119,2,21
09-05-2018,3066700,2,21
09-05-2018,3065400,2,21
09-05-2018,3065205,2,21
09-05-2018,3065712,2,21
09-05-2018,3070769,2,21
09-05-2018,3065452,2,21
09-05-2018,3071289,2,21
09-05-2018,3067831,2,21
09-05-2018,3067038,2,21
09-05-2018,3065959,2,21
09-05-2018,3065426,2,21
09-05-2018,3065621,2,21
09-05-2018,3071263,2,21
09-05-2018,3070444,2,21
09-05-2018,3069950,2,21
09-05-2018,3065660,2,21
09-05-2018,3065036,2,21
09-05-2018,3071016,2,21
09-05-2018,3065283,2,21
09-05-2018,3066752,2,21
09-05-2018,3065816,2,21
09-05-2018,3068637,2,21
09-05-2018,3065556,2,21
09-05-2018,3069937,2,21
09-05-2018,3067961,5,21
09-05-2018,3070574,5,21
09-05-2018,3064815,5,21
09-05-2018,3071094,5,21
09-05-2018,3070353,5,21
09-05-2018,3066271,5,21
09-05-2018,3071497,5,21
09-05-2018,3065595,5,21
09-05-2018,3065738,5,21
09-05-2018,3064763,5,21
09-05-2018,3066765,5249,21
09-05-2018,3066167,5249,21
09-05-2018,3065127,5249,21
09-05-2018,3066063,5249,21
09-05-2018,3071484,5249,21
09-05-2018,3064152,5249,21
09-05-2018,3067818,5249,21
09-05-2018,3068936,5249,21
09-05-2018,3067571,5249,21
09-05-2018,3071211,5249,21
09-05-2018,3064750,5249,21
09-05-2018,3069963,5249,21
09-05-2018,3071120,5249,21
09-05-2018,3065907,8095,21
09-05-2018,3069105,8095,21
09-05-2018,3068130,8095,21
09-05-2018,3064503,8095,21
09-05-2018,3068013,8095,21
09-05-2018,3069092,8095,21
09-05-2018,3065504,8095,21
09-05-2018,3066401,8095,21
09-05-2018,3064243,8095,21
09-05-2018,3069560,5072,21
09-05-2018,3068806,5072,21
09-05-2018,3064581,5072,21
09-05-2018,3069391,5072,21
09-05-2018,3069521,5072,21
09-05-2018,3065205,5072,21
09-05-2018,3068598,5072,21
09-05-2018,3069482,5072,21
09-05-2018,3071289,5072,21
09-05-2018,3064308,5072,21
09-05-2018,3070847,5072,21
09-05-2018,3068143,5072,21
09-05-2018,3070678,5072,21
09-05-2018,3071107,5072,21
09-05-2018,3071198,9707,21
09-05-2018,3069391,9707,21
09-05-2018,3070678,9707,21
09-05-2018,3069157,9707,21
09-05-2018,3070639,9707,21
09-05-2018,3068143,9707,21
09-05-2018,3068585,9707,21
09-05-2018,3071445,9707,21
09-05-2018,3069560,9707,21
09-05-2018,3071107,9707,21
09-05-2018,3068598,9707,21
09-05-2018,3070847,9707,21
09-05-2018,3071432,8298,22
09-05-2018,3071315,8298,22
09-05-2018,3065361,5026,22
09-05-2018,3070548,5026,22
09-05-2018,3070756,5026,22
09-05-2018,3068572,5133,24
09-05-2018,3069846,5133,24
09-05-2018,3068988,6988,24
09-05-2018,3065582,6988,24
09-05-2018,3069677,6988,24
09-05-2018,3064529,6988,24
09-05-2018,3064607,6988,24
09-05-2018,3070756,6988,24
09-05-2018,3070145,6988,24
09-05-2018,3070769,6988,24
09-05-2018,3065946,6988,24
09-05-2018,3071380,6988,24
09-05-2018,3070678,6988,24
09-05-2018,3068117,6988,24
09-05-2018,3069846,6988,24
09-05-2018,3070847,6988,24
09-05-2018,3068429,6988,24
09-05-2018,3070535,6988,24
09-05-2018,3067649,6988,24
09-05-2018,3066947,6988,24
09-05-2018,3070808,5017,24
09-05-2018,3066414,5017,24
09-05-2018,3065439,5017,24
09-05-2018,3064529,8914,24
09-05-2018,3064854,4884,25
09-05-2018,3069417,11091,25
09-05-2018,3068858,9821,25
09-05-2018,3070119,5012,25
09-05-2018,3071198,5012,25
09-05-2018,3069404,5012,25
09-05-2018,3070171,5012,25
09-05-2018,3068910,10156,25
09-05-2018,3069599,8903,28
09-05-2018,3071289,5078,25
09-05-2018,3071367,5078,25
09-05-2018,3065244,219,35
09-05-2018,3066128,1,26
09-05-2018,3065881,1,26
09-05-2018,3064724,1,26
09-05-2018,3067012,1,26
09-05-2018,3070665,1,26
09-05-2018,3065946,1,26
09-05-2018,3067311,1,26
09-05-2018,3065491,1,26
09-05-2018,3066726,1,26
09-05-2018,3068975,1,26
09-05-2018,3067558,1,26
09-05-2018,3068455,1,26
09-05-2018,3065751,1,26
09-05-2018,3069469,1,26
09-05-2018,3064880,1,26
09-05-2018,3070938,1,26
09-05-2018,3065452,1,26
09-05-2018,3067597,1,26
09-05-2018,3065569,1,26
09-05-2018,3067831,1,26
09-05-2018,3067805,1,26
09-05-2018,3064581,1,26
09-05-2018,3068416,1,26
09-05-2018,3066752,1,26
09-05-2018,3065205,1,26
09-05-2018,3065608,1,26
09-05-2018,3068663,1,26
09-05-2018,3070782,1,26
09-05-2018,3064178,1,26
09-05-2018,3066518,1,26
09-05-2018,3067129,1,26
09-05-2018,3065283,1,26
09-05-2018,3070457,1,26
09-05-2018,3066609,1,26
09-05-2018,3064087,1,26
09-05-2018,3065530,1,26
09-05-2018,3066024,1,26
09-05-2018,3065387,1,26
09-05-2018,3069079,1,26
09-05-2018,3066986,1,26
09-05-2018,3067844,1,26
09-05-2018,3066856,1,26
09-05-2018,3068884,1,26
09-05-2018,3066908,1,26
09-05-2018,3065413,1,26
09-05-2018,3064412,1,26
09-05-2018,3067935,1,26
09-05-2018,3066622,1,26
09-05-2018,3065738,4,26
09-05-2018,3066206,4,26
09-05-2018,3064867,4,26
09-05-2018,3066557,4,26
09-05-2018,3068039,4,26
09-05-2018,3064776,4,26
09-05-2018,3066232,4,26
09-05-2018,3066622,5041,26
09-05-2018,3071445,7,27
09-05-2018,3069768,7,27
09-05-2018,3069287,7,27
09-05-2018,3071380,7,27
09-05-2018,3070041,7,27
09-05-2018,3068858,7,27
09-05-2018,3069534,7,27
09-05-2018,3069157,7,27
09-05-2018,3070678,23,27
09-05-2018,3065868,23,27
09-05-2018,3065114,23,27
09-05-2018,3070405,23,27
09-05-2018,3065023,4944,28
09-05-2018,3068949,4944,28
09-05-2018,3068832,4944,28
09-05-2018,3069560,4944,28
09-05-2018,3069443,4944,28
09-05-2018,3071432,4944,28
09-05-2018,3065556,4944,28
09-05-2018,3069950,4944,28
09-05-2018,3067649,4944,28
09-05-2018,3070288,4944,28
09-05-2018,3066635,4944,28
09-05-2018,3066479,4944,28
09-05-2018,3066050,4944,28
09-05-2018,3067818,4944,28
09-05-2018,3070561,4944,28
09-05-2018,3064581,4944,28
09-05-2018,3069911,4944,28
09-05-2018,3069872,4944,28
09-05-2018,3064165,4944,28
09-05-2018,3068130,4945,28
09-05-2018,3067545,4945,28
09-05-2018,3068078,4945,28
09-05-2018,3071094,4945,28
09-05-2018,3067194,4945,28
09-05-2018,3070301,4945,28
09-05-2018,3070912,4946,28
09-05-2018,3064386,4946,28
09-05-2018,3064594,4946,28
09-05-2018,3065049,4946,28
09-05-2018,3065842,4946,28
09-05-2018,3068572,5025,28
09-05-2018,3071367,5025,28
09-05-2018,3069846,5025,28
09-05-2018,3069560,5025,28
09-05-2018,3066947,5025,28
09-05-2018,3069833,5013,29
09-05-2018,3064399,5013,29
09-05-2018,3071133,5013,29
09-05-2018,3071081,5013,29
09-05-2018,3068598,5029,29
09-05-2018,3069885,5029,29
09-05-2018,3071367,5029,29
09-05-2018,3070639,5029,29
09-05-2018,3069560,5029,29
09-05-2018,3070756,5029,29
09-05-2018,3064321,8,30
09-05-2018,3068013,8,30
09-05-2018,3069157,8,30
09-05-2018,3069846,8,30
09-05-2018,3070587,8,30
09-05-2018,3070470,8,30
09-05-2018,3070808,8,30
09-05-2018,3067896,8,30
09-05-2018,3065413,8,30
09-05-2018,3068104,8,30
09-05-2018,3070483,8,30
09-05-2018,3067142,8,30
09-05-2018,3064347,8,30
09-05-2018,3064672,8,30
09-05-2018,3069781,8,30
09-05-2018,3070548,8,30
09-05-2018,3069352,8,30
09-05-2018,3065907,8,30
09-05-2018,3065881,4943,30
09-05-2018,3069989,4943,30
09-05-2018,3069677,4943,30
09-05-2018,3066570,4943,30
09-05-2018,3071341,8299,30
09-05-2018,3071198,5034,30
09-05-2018,3068585,5034,30
09-05-2018,3070054,5049,30
09-05-2018,3066921,5067,30
09-05-2018,3065205,5067,30
09-05-2018,3071380,5067,30
09-05-2018,3069560,5067,30
09-05-2018,3069443,5067,30
09-05-2018,3068065,5067,30
09-05-2018,3070691,5067,30
09-05-2018,3069885,5067,30
09-05-2018,3070847,5067,30
09-05-2018,3065153,5067,30
09-05-2018,3064490,5067,30
09-05-2018,3071224,5067,30
09-05-2018,3070769,5067,30
09-05-2018,3071198,5067,30
09-05-2018,3071276,5067,30
09-05-2018,3065361,5067,30
09-05-2018,3067233,5067,30
09-05-2018,3069846,5067,30
09-05-2018,3070964,5071,30
09-05-2018,3065036,5080,30
09-05-2018,3065439,5080,30
09-05-2018,3071380,8954,30
09-05-2018,3070769,8954,30
09-05-2018,3070184,5117,30
09-05-2018,3069664,4879,32
09-05-2018,3066024,4879,32
09-05-2018,3066336,4879,32
09-05-2018,3066752,6935,32
09-05-2018,3070691,6935,32
09-05-2018,3070951,6935,32
09-05-2018,3066622,4429,32
09-05-2018,3070015,4941,32
09-05-2018,3071471,4741,32
09-05-2018,3069885,5018,32
09-05-2018,3065439,5018,32
09-05-2018,3071146,7603,32
09-05-2018,3071393,4027,32
09-05-2018,3066869,4027,32
09-05-2018,3069560,4027,32
09-05-2018,3070860,4027,32
09-05-2018,3070314,2243,32
09-05-2018,3070340,5016,34
09-05-2018,3069339,5045,34
09-05-2018,3071198,5045,34
09-05-2018,3071185,5045,34
09-05-2018,3070548,5045,34
09-05-2018,3070847,5045,34
09-05-2018,3070756,5045,34
09-05-2018,3069547,5045,34
09-05-2018,3066635,5045,34
09-05-2018,3069040,5045,34
09-05-2018,3066518,3,36
09-05-2018,3064997,3,36
09-05-2018,3068572,3,36
09-05-2018,3067038,3,36
09-05-2018,3065192,3,36
09-05-2018,3066492,3,36
09-05-2018,3069794,3,36
09-05-2018,3064555,3,36
09-05-2018,3066375,3,36
09-05-2018,3066453,3,36
09-05-2018,3069066,3,36
09-05-2018,3066011,3,36
09-05-2018,3070145,3,36
09-05-2018,3066934,3,36
09-05-2018,3070275,3,36
09-05-2018,3064490,3,36
09-05-2018,3069131,3,36
09-05-2018,3068754,3,36
09-05-2018,3067363,3,36
09-05-2018,3064971,3,36
09-05-2018,3069508,6,36
09-05-2018,3068182,6,36
09-05-2018,3069664,6,36
09-05-2018,3067636,6,36
09-05-2018,3071523,6,36
09-05-2018,3064529,5126,38
09-05-2018,3065439,4953,38
09-05-2018,3065283,4953,38
09-05-2018,3064854,4953,38
09-05-2018,3064399,4953,38
09-05-2018,3070756,5022,38
09-05-2018,3065439,8924,38
09-05-2018,3064321,2,42
09-05-2018,3066609,2,42
09-05-2018,3068663,2,42
09-05-2018,3069391,2,42
09-05-2018,3064724,2,42
09-05-2018,3064633,2,42
09-05-2018,3064672,2,42
09-05-2018,3068715,2,42
09-05-2018,3064620,2,42
09-05-2018,3064802,2,42
09-05-2018,3070899,2,42
09-05-2018,3068403,2,42
09-05-2018,3068325,2,42
09-05-2018,3064451,2,42
09-05-2018,3065946,2,42
09-05-2018,3070535,2,42
09-05-2018,3070210,2,42
09-05-2018,3069157,2,42
09-05-2018,3069794,2,42
09-05-2018,3066726,2,42
09-05-2018,3064737,2,42
09-05-2018,3069716,2,42
09-05-2018,3069768,2,42
09-05-2018,3065023,2,42
09-05-2018,3068156,2,42
09-05-2018,3069469,2,42
09-05-2018,3069378,2,42
09-05-2018,3066622,2,42
09-05-2018,3067454,2,42
09-05-2018,3065699,2,42
09-05-2018,3068819,2,42
09-05-2018,3065140,2,42
09-05-2018,3065777,2,42
09-05-2018,3066739,2,42
09-05-2018,3067012,2,42
09-05-2018,3068377,2,42
09-05-2018,3070600,2,42
09-05-2018,3064581,2,42
09-05-2018,3064178,2,42
09-05-2018,3064126,2,42
09-05-2018,3067363,2,42
09-05-2018,3066375,2,42
09-05-2018,3065725,2,42
09-05-2018,3069846,2,42
09-05-2018,3070860,2,42
09-05-2018,3065998,2,42
09-05-2018,3068676,2,42
09-05-2018,3068572,2,42
09-05-2018,3066011,2,42
09-05-2018,3065634,2,42
09-05-2018,3067298,2,42
09-05-2018,3070106,2,42
09-05-2018,3068078,2,42
09-05-2018,3065881,2,42
09-05-2018,3065764,2,42
09-05-2018,3066986,2,42
09-05-2018,3071042,2,42
09-05-2018,3066258,2,42
09-05-2018,3070626,2,42
09-05-2018,3070756,2,42
09-05-2018,3067675,2,42
09-05-2018,3066388,2,42
09-05-2018,3068273,2,42
09-05-2018,3069820,2,42
09-05-2018,3064893,2,42
09-05-2018,3065361,2,42
09-05-2018,3066830,2,42
09-05-2018,3068000,2,42
09-05-2018,3070067,2,42
09-05-2018,3067818,5,42
09-05-2018,3066206,5,42
09-05-2018,3069638,5,42
09-05-2018,3068052,5,42
09-05-2018,3065920,5,42
09-05-2018,3066232,5,42
09-05-2018,3070561,5,42
09-05-2018,3065166,5,42
09-05-2018,3070301,5,42
09-05-2018,3066362,5,42
09-05-2018,3064776,5,42
09-05-2018,3067922,5,42
09-05-2018,3067909,5,42
09-05-2018,3070652,5,42
09-05-2018,3067376,5,42
09-05-2018,3066063,5,42
09-05-2018,3070392,5436,42
09-05-2018,3068962,5249,42
09-05-2018,3064932,5249,42
09-05-2018,3068650,5249,42
09-05-2018,3067480,5249,42
09-05-2018,3068546,5249,42
09-05-2018,3067805,5249,42
09-05-2018,3065816,5249,42
09-05-2018,3067584,5249,42
09-05-2018,3064308,5249,42
09-05-2018,3064789,5249,42
09-05-2018,3069443,5249,42
09-05-2018,3067714,5249,42
09-05-2018,3070353,5249,42
09-05-2018,3069404,5249,42
09-05-2018,3064360,8095,42
09-05-2018,3067948,8095,42
09-05-2018,3066778,8095,42
09-05-2018,3064737,8095,42
09-05-2018,3070431,8095,42
09-05-2018,3064373,8095,42
09-05-2018,3070977,8095,42
09-05-2018,3068520,8095,42
09-05-2018,3066245,8095,42
09-05-2018,3068754,8095,42
09-05-2018,3065270,8095,42
09-05-2018,3065439,5072,42
09-05-2018,3068208,5072,42
09-05-2018,3070639,5072,42
09-05-2018,3071198,5072,42
09-05-2018,3066791,5072,42
09-05-2018,3070756,5072,42
09-05-2018,3067701,5072,42
09-05-2018,3067233,9707,42
09-05-2018,3071354,8298,44
09-05-2018,3068026,5026,44
09-05-2018,3064789,4911,48
09-05-2018,3065166,4911,48
09-05-2018,3069846,4911,48
09-05-2018,3064399,4911,48
09-05-2018,3070145,4934,48
09-05-2018,3064386,4934,48
09-05-2018,3068065,4934,48
09-05-2018,3071185,4934,48
09-05-2018,3071081,4934,48
09-05-2018,3070691,4934,48
09-05-2018,3071315,4934,48
09-05-2018,3070678,4934,48
09-05-2018,3065699,4934,48
09-05-2018,3067571,4934,48
09-05-2018,3068104,5092,48
09-05-2018,3066570,5092,48
09-05-2018,3068026,5092,48
09-05-2018,3064438,5092,48
09-05-2018,3069976,4885,50
09-05-2018,3065855,22,50
09-05-2018,3070756,22,50
09-05-2018,3066635,22,50
09-05-2018,3071276,6727,50
09-05-2018,3066024,6727,50
09-05-2018,3068260,6727,50
09-05-2018,3064815,6727,50
09-05-2018,3069053,10156,50
09-05-2018,3066440,219,70
09-05-2018,3069274,1,52
09-05-2018,3064620,1,52
09-05-2018,3068702,1,52
09-05-2018,3066336,1,52
09-05-2018,3067675,1,52
09-05-2018,3070106,1,52
09-05-2018,3066817,1,52
09-05-2018,3070041,1,52
09-05-2018,3064555,1,52
09-05-2018,3071055,1,52
09-05-2018,3066674,1,52
09-05-2018,3066583,1,52
09-05-2018,3070236,1,52
09-05-2018,3069768,1,52
09-05-2018,3069924,1,52
09-05-2018,3066440,1,52
09-05-2018,3065478,1,52
09-05-2018,3065829,1,52
09-05-2018,3065231,1,52
09-05-2018,3068156,1,52
09-05-2018,3066258,1,52
09-05-2018,3070639,1,52
09-05-2018,3068728,1,52
09-05-2018,3064321,1,52
09-05-2018,3065712,1,52
09-05-2018,3068195,1,52
09-05-2018,3068637,1,52
09-05-2018,3071302,1,52
09-05-2018,3068442,1,52
09-05-2018,3069014,1,52
09-05-2018,3065309,1,52
09-05-2018,3067155,1,52
09-05-2018,3066323,1,52
09-05-2018,3067350,1,52
09-05-2018,3070249,1,52
09-05-2018,3066050,1,52
09-05-2018,3065959,1,52
09-05-2018,3068767,1,52
09-05-2018,3070730,1,52
09-05-2018,3064542,1,52
09-05-2018,3064958,1,52
09-05-2018,3064204,1,52
09-05-2018,3064802,1,52
09-05-2018,3069937,1,52
09-05-2018,3064373,1,52
09-05-2018,3069430,4,52
09-05-2018,3064789,4,52
09-05-2018,3066934,4,52
09-05-2018,3068832,4,52
09-05-2018,3064217,4,52
09-05-2018,3069638,4,52
09-05-2018,3065595,4,52
09-05-2018,3068572,5459,52
09-05-2018,3064906,3,54
09-05-2018,3065465,3,54
09-05-2018,3065218,3,54
09-05-2018,3068611,3,54
09-05-2018,3068429,3,54
09-05-2018,3064087,3,54
09-05-2018,3065569,3,54
09-05-2018,3065543,3,54
09-05-2018,3070639,3,54
09-05-2018,3070054,3,54
09-05-2018,3070834,3,54
09-05-2018,3069170,6,54
09-05-2018,3069417,5419,54
09-05-2018,3065426,5052,54
09-05-2018,3070171,5052,54
09-05-2018,3068104,5052,54
09-05-2018,3068832,4093,56.7
09-05-2018,3070470,6971,56
09-05-2018,3069482,6971,56
09-05-2018,3070522,4945,56
09-05-2018,3064529,4946,56
09-05-2018,3070821,5013,58
09-05-2018,3065296,11043,60
09-05-2018,3070184,11043,60
09-05-2018,3069482,7977,63
09-05-2018,3071250,8299,60
09-05-2018,3068104,5044,60
09-05-2018,3065725,5437,64
09-05-2018,3064399,4027,64
09-05-2018,3065348,4027,64
09-05-2018,3065465,4027,64
09-05-2018,3066349,4027,64
09-05-2018,3068104,4027,64
09-05-2018,3070288,4027,64
09-05-2018,3064191,3,72
09-05-2018,3070405,3,72
09-05-2018,3070847,3,72
09-05-2018,3068169,3,72
09-05-2018,3065582,3,72
09-05-2018,3064828,3,72
09-05-2018,3070171,5123,72
09-05-2018,3070379,5123,72
09-05-2018,3071094,5123,72
09-05-2018,3066661,6,72
09-05-2018,3065231,6,72
09-05-2018,3069885,8264,72
09-05-2018,3070379,8264,72
09-05-2018,3064399,8264,72
09-05-2018,3068507,7555,80
09-05-2018,3070080,7555,80
09-05-2018,3067740,2,84
09-05-2018,3066297,2,84
09-05-2018,3065803,2,84
09-05-2018,3064425,2,84
09-05-2018,3065842,2,84
09-05-2018,3067597,2,84
09-05-2018,3069690,2,84
09-05-2018,3066843,2,84
09-05-2018,3069924,2,84
09-05-2018,3066895,2,84
09-05-2018,3068026,2,84
09-05-2018,3066076,2,84
09-05-2018,3065673,2,84
09-05-2018,3067467,2,84
09-05-2018,3064594,2,84
09-05-2018,3065478,2,84
09-05-2018,3066154,2,84
09-05-2018,3067051,2,84
09-05-2018,3066466,2,84
09-05-2018,3069859,2,84
09-05-2018,3066440,2,84
09-05-2018,3067350,2,84
09-05-2018,3066687,2,84
09-05-2018,3067376,2,84
09-05-2018,3065686,2,84
09-05-2018,3067389,2,84
09-05-2018,3067662,2,84
09-05-2018,3068767,2,84
09-05-2018,3064854,2,84
09-05-2018,3064529,5,84
09-05-2018,3067896,5,84
09-05-2018,3067103,5,84
09-05-2018,3066557,5,84
09-05-2018,3067025,5,84
09-05-2018,3066596,5,84
09-05-2018,3064165,5,84
09-05-2018,3069885,4959,84
09-05-2018,3067571,4959,84
09-05-2018,3066414,5249,84
09-05-2018,3067857,5249,84
09-05-2018,3069755,8095,84
09-05-2018,3067142,8095,84
09-05-2018,3065257,8095,84
09-05-2018,3065192,8298,88
09-05-2018,3067103,4911,96
09-05-2018,3066271,4911,96
09-05-2018,3068806,4027,96
09-05-2018,3067207,4027,96
09-05-2018,3067753,4027,96
09-05-2018,3068624,4027,96
09-05-2018,3064360,33,100
09-05-2018,3069586,33,100
09-05-2018,3065530,33,100
09-05-2018,3067103,33,100
09-05-2018,3069573,6727,100
09-05-2018,3066960,1,104
09-05-2018,3067402,1,104
09-05-2018,3071328,1,104
09-05-2018,3066089,1,104
09-05-2018,3071237,1,104
09-05-2018,3067467,1,104
09-05-2018,3068247,1,104
09-05-2018,3065296,1,104
09-05-2018,3070418,1,104
09-05-2018,3064282,1,104
09-05-2018,3070496,1,104
09-05-2018,3065660,1,104
09-05-2018,3068117,1,104
09-05-2018,3065647,1,104
09-05-2018,3067519,1,104
09-05-2018,3070678,1,104
09-05-2018,3064568,4,104
09-05-2018,3064256,3,108
09-05-2018,3068312,6,108
09-05-2018,3068351,6,108
09-05-2018,3068325,5419,108
09-05-2018,3071224,5419,108
09-05-2018,3065517,11043,120
09-05-2018,3070964,4711,120
09-05-2018,3068858,5093,120
09-05-2018,3070379,5093,120
09-05-2018,3069313,5093,120
09-05-2018,3064529,5093,120
09-05-2018,3064646,4027,128
09-05-2018,3070158,4027,128
09-05-2018,3067168,4027,128
09-05-2018,3071367,4027,128
09-05-2018,3064607,4911,144
09-05-2018,3067298,4911,144
09-05-2018,3066349,7555,160
09-05-2018,3065075,2,168
09-05-2018,3067623,2,168
09-05-2018,3071237,45,210
09-05-2018,3065439,3,216
09-05-2018,3066115,7555,240
09-05-2018,3068104,5093,240
09-05-2018,3071185,4717,129
09-05-2018,3066167,4714,225
09-05-2018,3065699,11280,549
09-05-2018,3069378,10884,154
09-05-2018,3068910,10366,200
09-05-2018,3070964,10597,32.5
09-05-2018,3066570,10597,32.5
09-05-2018,3069599,10597,65
09-05-2018,3071185,5050,69
09-05-2018,3070327,5163,81
09-05-2018,3064841,6725,85
09-05-2018,3069235,6725,85
09-05-2018,3070964,4968,85
09-05-2018,3071471,4968,85
09-05-2018,3069885,4968,85
09-05-2018,3069040,5128,93
09-05-2018,3069885,5128,93
09-05-2018,3066921,5128,93
09-05-2018,3065374,2,105
09-05-2018,3066908,2,105
09-05-2018,3068689,2,105
09-05-2018,3067220,2,105
09-05-2018,3070236,2,105
09-05-2018,3067610,2,105
09-05-2018,3066973,2,105
09-05-2018,3068286,2,105
09-05-2018,3067324,2,105
09-05-2018,3066635,2,105
09-05-2018,3066648,2,105
09-05-2018,3067441,5249,105
09-05-2018,3065153,5249,105
09-05-2018,3069898,8095,105
09-05-2018,3068598,8095,105
09-05-2018,3069547,8095,105
09-05-2018,3069222,8095,105
09-05-2018,3069209,5053,105
09-05-2018,3069209,5060,105
09-05-2018,3068832,2313,140
09-05-2018,3068104,32,125
09-05-2018,3070925,1,130
09-05-2018,3067233,1,130
09-05-2018,3064139,1,130
09-05-2018,3068494,1,130
09-05-2018,3070561,4,130
09-05-2018,3067493,5163,162
09-05-2018,3069417,5408,170
09-05-2018,3070184,5408,170
09-05-2018,3069365,6726,210
09-05-2018,3064269,8095,210
09-05-2018,3065972,2,147
09-05-2018,3068299,2,147
09-05-2018,3070964,8528,179
09-05-2018,3068065,8528,179
09-05-2018,3068130,8528,179
09-05-2018,3068858,8528,179
09-05-2018,3069885,8452,195
09-05-2018,3069352,8452,195
09-05-2018,3070210,5122,219
09-05-2018,3067909,5122,219
09-05-2018,3071224,5406,235
09-05-2018,3069846,5406,235
09-05-2018,3068104,5406,235
09-05-2018,3071211,4026,26.5
09-05-2018,3068858,4026,26.5
09-05-2018,3067870,4026,26.5
09-05-2018,3068104,4026,26.5
09-05-2018,3065270,4026,26.5
09-05-2018,3068741,4026,26.5
09-05-2018,3064815,4026,26.5
09-05-2018,3068585,4026,26.5
09-05-2018,3064139,5131,35
09-05-2018,3069378,10567,35
09-05-2018,3069001,5020,35
09-05-2018,3069885,5027,35
09-05-2018,3070847,5027,35
09-05-2018,3070639,5027,35
09-05-2018,3069560,5027,35
09-05-2018,3068143,5027,35
09-05-2018,3064529,5027,35
09-05-2018,3069885,8407,39
09-05-2018,3064399,8407,39
09-05-2018,3069235,8407,39
09-05-2018,3069248,8407,39
09-05-2018,3071198,8407,39
09-05-2018,3068026,8410,39
09-05-2018,3064997,8410,39
09-05-2018,3064607,8410,39
09-05-2018,3069391,8410,39
09-05-2018,3070028,5124,45
09-05-2018,3069417,5124,45
09-05-2018,3071432,5124,45
09-05-2018,3069963,5124,45
09-05-2018,3068026,4882,45
09-05-2018,3065699,4882,45
09-05-2018,3069443,4882,45
09-05-2018,3066115,4882,45
09-05-2018,3064607,4882,45
09-05-2018,3064399,4882,45
09-05-2018,3068832,9338,45
09-05-2018,3064399,5051,45
09-05-2018,3070847,5051,45
09-05-2018,3064529,5051,45
09-05-2018,3065465,5051,45
09-05-2018,3068832,5051,45
09-05-2018,3071133,5051,45
09-05-2018,3071185,5062,45
09-05-2018,3070054,5070,45
09-05-2018,3070080,6978,49
09-05-2018,3070691,4026,53
09-05-2018,3067129,4026,53
09-05-2018,3064399,4026,53
09-05-2018,3069456,4026,53
09-05-2018,3070977,4026,53
09-05-2018,3068143,4026,53
09-05-2018,3071367,5253,57
09-05-2018,3068585,5253,57
09-05-2018,3066882,2,63
09-05-2018,3064464,2,63
09-05-2018,3065751,2,63
09-05-2018,3067532,2,63
09-05-2018,3066050,2,63
09-05-2018,3064906,2,63
09-05-2018,3067311,2,63
09-05-2018,3068195,2,63
09-05-2018,3070483,2,63
09-05-2018,3067558,2,63
09-05-2018,3067701,2,63
09-05-2018,3067987,2,63
09-05-2018,3064477,2,63
09-05-2018,3067428,2,63
09-05-2018,3070366,2,63
09-05-2018,3064386,2,63
09-05-2018,3070730,2,63
09-05-2018,3070340,2,63
09-05-2018,3064230,2,63
09-05-2018,3066869,2,63
09-05-2018,3064334,2,63
09-05-2018,3066037,2,63
09-05-2018,3069872,2,63
09-05-2018,3064997,2,63
09-05-2018,3066856,2,63
09-05-2018,3068533,2,63
09-05-2018,3067974,2,63
09-05-2018,3064282,2,63
09-05-2018,3066713,2,63
09-05-2018,3067272,2,63
09-05-2018,3069495,2,63
09-05-2018,3064217,5,63
09-05-2018,3068338,5,63
09-05-2018,3067181,5,63
09-05-2018,3066765,5,63
09-05-2018,3067415,5,63
09-05-2018,3066219,5,63
09-05-2018,3064347,5,63
09-05-2018,3068208,5,63
09-05-2018,3067844,5,63
09-05-2018,3067688,5,63
09-05-2018,3070002,5,63
09-05-2018,3065179,5,63
09-05-2018,3067792,5,63
09-05-2018,3064945,5249,63
09-05-2018,3069508,5249,63
09-05-2018,3064984,5249,63
09-05-2018,3064516,5249,63
09-05-2018,3068780,5249,63
09-05-2018,3067779,8095,63
09-05-2018,3067246,8095,63
09-05-2018,3064295,8095,63
09-05-2018,3066544,8095,63
09-05-2018,3064659,8095,63
09-05-2018,3070717,8095,63
09-05-2018,3067155,8095,63
09-05-2018,3064438,8095,63
09-05-2018,3066193,8095,63
09-05-2018,3068481,8095,63
09-05-2018,3069209,5027,70
09-05-2018,3064919,1,78
09-05-2018,3065036,1,78
09-05-2018,3071341,1,78
09-05-2018,3067506,1,78
09-05-2018,3070314,1,78
